id,name,brand,county,district,address,lat,lng,category,tags,time_tags,rating,description,dishes,business_hours,source,updated_at
TNF12312,種素素食早午餐Zone Su brunch｜ Vegetarian ｜Vegan｜Gluten Free,,台南,左鎮,,22.9964261,120.1983236,素食,,早餐,4.7,素食餐廳，提供健康蔬食料理。,[],,manual,
TNF12313,月德宴-品幻蔬食,,台南,仁德,,23.0129977,120.2163099,素食,,午餐|晚餐,4.7,素食餐廳，提供健康蔬食料理。,[],,manual,
TNF12314,【力康天然食品屋】養生外帶蔬食餐盒小菜/無添加食品/有機綠拿鐵精力湯/小農蔬果/維健寶蔬菜粉,,台南,安南,,23.0400768,120.1874982,素食,,午餐|晚餐,4.7,素食餐廳，提供健康蔬食料理。,[],,manual,
TNF12315,安平蜜餞,,台南,,,23.0000651,120.161946,中式,,午餐|晚餐,4.7,安平老街百年蜜餞街，多家蜜餞行古法醃製，酸甜開胃,[],,manual,
TNF12316,日寧餐廳 - 泰式料理,,台南,東區,,22.9707654,120.2305538,異國,,午餐|晚餐,4.7,,[],,manual,
TNF12317,輕鬆點全日餐館,,台南,東區,,22.9867702,120.2298024,中式,,午餐|晚餐,4.7,提供多樣化餐點，人氣全日餐廳適合聚餐。,[],,manual,
TNF12318,從心Bistronomie 義式餐廳,,台南,北區,,22.9919165,120.2144133,西式,,午餐|晚餐,4.7,,[],,manual,
TNF12319,夏慕尼新香榭鐵板燒 台南永華店,,台南,安平,,22.9890519,120.1846551,中式,,午餐|晚餐,4.7,超人氣鐵板燒，現煮現烤，滿足味蕾的享受。,[],,manual,
TNF12320,東悅坊港式飲茶-台南店,,台南,永康,,23.0194954,120.262051,中式,,午餐|晚餐,4.7,超人氣的港式飲茶，品味多樣精緻點心，讓人回味無窮。,[],,manual,
TNF12321,彌燉道9號,,台南,永康,,23.0068874,120.2351709,西式,,午餐|晚餐,4.7,氣氛悠閒的餐廳，供應義大利麵、披薩、燉飯與帕尼尼等經典義式料理。,[],,manual,
TNF12322,LA-墨川樟茶鴨/永康店,,台南,永康,,23.021119,120.26126,中式,,午餐|晚餐,4.7,超人氣的樟茶鴨料理，濃郁味道讓你一次滿足。,[],,manual,
TNF12323,洋城義大利餐廳-台南中正萬家福店,,台南,永康,,23.0327968,120.2286119,西式,,午餐|晚餐,4.7,,[],,manual,
TNF12324,台南芬菊健康餐廳,,台南,善化,,23.1308057,120.285109,中式,,午餐|晚餐,4.7,,[],,manual,
TNF12325,灣裡燒肉專門所,,台南,善化,,23.1278885,120.2920434,西式,,午餐|晚餐,4.7,超人氣燒肉專賣店，肉質鮮嫩多汁，口感絕佳，讓人一再回訪。,[],,manual,
TNF12326,黃先生麵舖,,台南,,,22.9956986,120.229046,中式,,午餐|晚餐,4.7,,[],,manual,
TNF12327,冠軍牛肉麵,,台南,,,23.0142792,120.2344228,中式,,午餐|晚餐,4.7,,[],,manual,
TNF12328,水交社眷村食堂 相聚場,,台南,,,22.9779507,120.201074,中式,,午餐|晚餐,4.7,相聚的好地方，提供溫暖的台灣家常菜。,[],,manual,
TNF12329,阿誠牛肉湯,,台南,,,23.004774,120.1911706,中式,,午餐|晚餐,4.7,湯頭鮮美濃郁，讓人回味無窮的美味。,[],,manual,
TNF12330,嗑肉石鍋 台南東門店,,台南,,,22.9821473,120.2283303,中式,,午餐|晚餐,4.7,石鍋料理獨具特色，深受食客青睞的人氣店。,[],,manual,
TNF12331,五鮮級鍋物專賣 台南東平店,,台南,,,22.9955598,120.2283446,火鍋,,午餐|晚餐,4.7,鮮美鍋物專賣，人氣火鍋，給你不一樣的美味體驗。,[],,manual,
TNF12332,三國饌鴛鴦麻辣鍋-台南府前路總店,,台南,,,22.9918652,120.1900463,火鍋,,午餐|晚餐,4.7,,[],,manual,
TNF12333,這一小鍋 台南中華西店,,台南,,,23.0178589,120.2265425,中式,,午餐|晚餐,4.7,,[],,manual,
TNF12334,福來小棧沙茶爐－特色火鍋,,台南,,,22.998749,120.1956872,火鍋,,午餐|晚餐,4.7,,[],,manual,
TNF12335,海底撈火鍋台南南紡店,,台南,,,22.9920801,120.2331472,火鍋,,午餐|晚餐,4.7,服務周到的火鍋店，超人氣，各式食材應有盡有，讓人流連忘返。,[],,manual,
TNF12336,萬吉火鍋（無訂位、公休日在臉書和IG),,台南,,,22.9871598,120.2331137,火鍋,,午餐|晚餐,4.7,無訂位的火鍋選擇，人氣，隨時,[],,manual,
TNF12337,台南美食 牛園火鍋-安平店,,台南,,,22.9943727,120.1636755,火鍋,,午餐|晚餐,4.7,,[],,manual,
TNF12338,自己的房間,,台南,,,22.9974617,120.2012626,咖啡廳,,下午茶,4.7,氛圍悠閒的咖啡廳，專賣起司蛋糕、咖啡、茶飲和蛋糕。,[],,manual,
TNF12339,曉咖啡,,台南,,,22.9868742,120.2020386,咖啡廳,,下午茶,4.7,精緻咖啡與舒適氛圍，讓每一口都充滿幸福感。,[],,manual,
TNF12340,懨懨 sān sān（最後點餐22:00）,,台南,,,22.9908397,120.2125149,中式,,午餐|晚餐,4.7,提供道地台菜，搭配溫暖用餐環境，讓人流連忘返。,[],,manual,
TNF12341,雪山貓咖啡開安總店∣早午餐∣義式料理∣下午茶∣晚餐,,台南,,,22.9871408,120.2102581,咖啡廳,,早餐|下午茶,4.7,超人氣早午餐和義式料理，讓你每次來都有新驚喜。,[],,manual,
TNF12342,鮨次郎壽司專賣,,台南,,,22.987544,120.230916,日式,,午餐|晚餐,4.7,超人氣壽司店，創意搭配讓每一口都驚喜。,[],,manual,
TNF12343,七撰 割烹,,台南,,,22.9902929,120.2295111,日式,,午餐|晚餐,4.7,簡約的小型餐廳，供應高級壽司與特色餐點。,[],,manual,
TNF12344,QQ田甜品工坊(台南東安店),,台南,,,22.9937687,120.2267974,甜品,,午餐|晚餐,4.7,專注於精緻甜品及冰品，深受食客喜愛，超人氣店鋪。,[],,manual,
TNF12345,元幸の手作冰 YXice—崇明總店（獨家手作冰品、冰棒、甜點）,,台南,,,22.9759879,120.2219007,甜品,,午餐|晚餐,4.7,獨家手作冰品和甜點，讓你在炎炎夏日裡享受清涼。,[],,manual,
TNF12346,冰塔職人雪花 —府前店,,台南,,,22.9913811,120.192492,甜品,,午餐|晚餐,4.7,超人氣雪花冰，創新口味與精緻裝飾令人驚艷。,[],,manual,
TNF12347,美雪冰菓室,,台南,,,22.9893376,120.2443374,甜品,,午餐|晚餐,4.7,經典雪花冰，豐富水果與天然食材呈現清新美味。,[],,manual,
TNF12348,榕樹下璞味綿綿冰,,台南,,,22.9949632,120.2270101,甜品,,午餐|晚餐,4.7,招牌綿綿冰口感輕盈，人氣，讓你在炎熱中感受涼意。,[],,manual,
TNF12349,㕩肉舖Pankoko x 燒肉專門店,,台南,,,22.9958764,120.2024869,西式,,午餐|晚餐,4.7,設有開放式廚房的樸實餐廳，桌上烤爐可料理肉類和蔬菜。,[],,manual,
TNF12350,南人燒肉 남인소육《IG預約為主》,,台南,,,22.9974551,120.1949542,西式,,午餐|晚餐,4.7,專注於中式燒肉，適合小聚，人氣餐廳。,[],,manual,
TNF12351,IKIGAI燒肉專門店 南紡購物店,,台南,,,22.9908844,120.2328816,西式,,午餐|晚餐,4.7,主打燒肉，人氣，選用新鮮食材，帶來極致享受。,[],,manual,
TNF12352,肉吧·燒肉專門店,,台南,,,22.995555,120.193496,西式,,午餐|晚餐,4.7,,[],,manual,
TNF12353,焦糖楓串燒 /台南中正直營店,,台南,,,22.9930001,120.198166,日式,,午餐|晚餐,4.7,,[],,manual,
TNF12354,大學生牛排,,台南,,,22.9935641,120.2215495,西式,,午餐|晚餐,4.7,平價又美味，讓學生族群也能享受美好牛排。,[],,manual,
TNF12355,魔力牛牛排館 安平文平店,,台南,,,22.9924891,120.1787943,西式,,午餐|晚餐,4.7,創意牛排搭配多樣配菜，讓每一餐都充滿驚喜。,[],,manual,
TNF12356,暮明moving,,台南,,,22.9902487,120.200314,中式,,午餐|晚餐,4.7,,[],,manual,
TNF12357,善化無名豆菜麵-宵夜早餐,,台南,善化,,23.1288864,120.2915403,咖啡廳,,早餐|下午茶|宵夜,4.7,豆菜麵口感滑順，適合宵夜和早餐享用。,[],,manual,
TNF12358,大好蒸餃店,,台南,麻豆,,23.1848812,120.2441993,中式,,午餐|晚餐,4.7,蒸餃超人氣，皮薄餡多，令人回味無窮。,[],,manual,
TNF12359,街役場古蹟餐坊,,台南,新化,,23.0382268,120.3074672,中式,,午餐|晚餐,4.7,人氣小吃之地，提供各式經典夜市美食，讓人回味無窮。,[],,manual,
TNF12360,Kizuna Café（店內有貓，請斟酌入店；六位以上恕不接待）,,台南,新化,,23.0323227,120.3044726,中式,,午餐|晚餐,4.7,,[],,manual,
TNF12361,双木林 • 健康餐-佳里店,,台南,佳里,,23.1583014,120.1784935,咖啡廳,,下午茶,4.7,,[],,manual,
TNF12362,植朵 輕甜品-佳里店,,台南,佳里,,23.1586016,120.1691413,甜品,,午餐|晚餐,4.7,輕甜品選擇多樣，讓你的午後時光更加甜蜜。,[],,manual,
TNF12363,晨曦庭園美食,,台南,白河,,23.3451155,120.4862121,中式,,午餐|晚餐,4.7,環境優雅，提供新鮮小吃，適合與友人聚餐。,[],,manual,
TNF12364,溪北飯桌,,台南,新營,,23.303173,120.311676,中式,,午餐|晚餐,4.7,地道小吃，夜市裡的隱藏美味，帶來滿滿的家鄉滋味。,[],,manual,
TNF12365,聚久屋蔬食坊,,台南,東區,,22.96486,120.2375787,素食,,午餐|晚餐,4.7,素食餐廳，提供健康蔬食料理。,[],,manual,
TNF12366,寒山居蔬食-北區推薦素食I北區必吃蔬食I素食辣椒酱I素食醬料素食調理包I麻辣素食,,台南,北區,,23.008515,120.2079953,素食,,午餐|晚餐,4.7,素食餐廳，提供健康蔬食料理。,[],,manual,
TNF12367,妙來健康蔬食（素食）【科博館美食｜科博館午餐｜素食餐廳｜內用餐廳｜平價美食｜特色小吃】,,台南,北區,,22.9998999,120.2268758,素食,,午餐|晚餐,4.7,素食餐廳，提供健康蔬食料理。,[],,manual,
TNF12368,金門素食城,,台南,永康,,23.0040703,120.2312272,素食,,午餐|晚餐,4.7,素食餐廳，提供健康蔬食料理。,[],,manual,
TNF12369,老街素食（新化老街/素食餐廳）,,台南,新化,,23.0352604,120.3091552,素食,,午餐|晚餐,4.7,素食餐廳，提供健康蔬食料理。,[],,manual,
TNF12370,玉詩越南素食美食,,台南,南化,,23.1307545,120.2991553,素食,,午餐|晚餐,4.7,素食餐廳，提供健康蔬食料理。,[],,manual,
TNF12371,日珍素食,,台南,仁德,,22.9514416,120.2510063,素食,,午餐|晚餐,4.7,素食餐廳，提供健康蔬食料理。,[],,manual,
TNF12372,好食光健康蔬食早餐,,台南,仁德,,22.9680623,120.2536026,素食,,早餐,4.7,素食餐廳，提供健康蔬食料理。,[],,manual,
TNF12373,國香園素食,,台南,歸仁,,22.9646902,120.2937589,素食,,午餐|晚餐,4.7,素食餐廳，提供健康蔬食料理。,[],,manual,
TNF12374,慈弘素食,,台南,佳里,,23.1623953,120.1769202,素食,,午餐|晚餐,4.7,素食餐廳，提供健康蔬食料理。,[],,manual,
TNF12375,G•BURGER 佳里店 蔬食早午餐,,台南,佳里,,23.154063,120.177913,素食,,早餐,4.7,素食餐廳，提供健康蔬食料理。,[],,manual,
TNF12376,獨蔬人蔬食,,台南,將軍,,23.0062933,120.2052395,素食,,午餐|晚餐,4.7,素食餐廳，提供健康蔬食料理。,[],,manual,
TNF12377,大新素食,,台南,白河,,23.3484566,120.4153501,素食,,午餐|晚餐,4.7,素食餐廳，提供健康蔬食料理。,[],,manual,
TNF12378,妙蓮素食,,台南,善化,,23.1321343,120.2973083,素食,,午餐|晚餐,4.7,素食餐廳，提供健康蔬食料理。,[],,manual,
TNF12379,妙心素食,,台南,安定,,23.0904336,120.2342919,素食,,午餐|晚餐,4.7,素食餐廳，提供健康蔬食料理。,[],,manual,
TNF12380,憲忠師中西式素食早餐,,台南,新市,,23.0772535,120.2950731,素食,,早餐,4.7,素食餐廳，提供健康蔬食料理。,[],,manual,
TNF12381,素食薏仁粥,,台南,新市,,23.0772177,120.294818,素食,,午餐|晚餐,4.7,素食餐廳，提供健康蔬食料理。,[],,manual,
TNF12382,建德素食養生坊,,台南,安南,,23.027973,120.189077,素食,,午餐|晚餐,4.7,素食餐廳，提供健康蔬食料理。,[],,manual,
TNF12383,老爹蔬食X拾叁珈琲,,台南,安南,,23.0392406,120.1867733,素食,,午餐|晚餐,4.7,素食餐廳，提供健康蔬食料理。,[],,manual,
TNF12384,大員蔬食（冷凍食品專賣）（無熟食）,,台南,安平,,22.9938241,120.1700417,素食,,午餐|晚餐,4.7,素食餐廳，提供健康蔬食料理。,[],,manual,
TNF12385,Yache韓式蔬食 松江店,,台南,北區,,22.9994761,120.2292723,素食,,午餐|晚餐,4.7,素食餐廳，提供健康蔬食料理。,[],,manual,
TNF12386,好食齋素食 （6/25至7/6店休）,,台南,永康,,23.018358,120.2570457,素食,,午餐|晚餐,4.7,素食餐廳，提供健康蔬食料理。,[],,manual,
TNF12387,素食脆皮薯薯,,台南,永康,,23.0290212,120.2529234,素食,,午餐|晚餐,4.7,素食餐廳，提供健康蔬食料理。,[],,manual,
TNF12388,鮮肉/素食煎餃,,台南,歸仁,,22.9698432,120.2918223,中式,,午餐|晚餐,4.7,素食餐廳，提供健康蔬食料理。,[],,manual,
TNF12389,南無阿彌陀佛(蔬)素食館,,台南,安南,,23.0405825,120.193041,素食,,午餐|晚餐,4.7,素食餐廳，提供健康蔬食料理。,[],,manual,
TNF12390,曉蝶海產店,,台南,七股,724台灣臺南市七股區龍山里,23.1377974,120.1140223,中式,,午餐|晚餐,4.7,中式餐廳，在地美味,[],,manual,
TNF12391,七股龍海號生態之旅（海寮碼頭）,,台南,七股,72447台灣臺南市七股區南31鄉道,23.1177319,120.102955,中式,,午餐|晚餐,4.7,中式餐廳，在地美味,[],,manual,
TNF12392,億品鍋_台南仁德店 Mini Shabu Shabu,,台南,仁德,717台灣臺南市仁德區仁義里中正路三段18號,22.9721768,120.2519741,火鍋,,午餐|晚餐,4.7,火鍋餐廳，適合聚餐,[],,manual,
TNF12393,阿嬤的珍藏,,台南,仁德,717台灣臺南市仁德區仁德里文華路三段428巷111號,22.9714418,120.2457491,甜品,,午餐|晚餐,4.7,甜品專賣店，消暑好選擇,[],,manual,
TNF12394,六百番砂鍋鹽焗鴨,,台南,南區,702台灣臺南市南區喜東里永成路二段1號,22.9392829,120.1953375,火鍋,,午餐|晚餐,4.7,火鍋餐廳，適合聚餐,[],,manual,
TNF12395,寶寶夢想城堡,,台南,新營,73009台灣臺南市新營區民生里三民路149-1號,23.303654,120.3077126,中式,,午餐|晚餐,4.7,甜品專賣店，消暑好選擇,[],,manual,
TNF12396,魔法森林景觀咖啡小餐館,,台南,山上,71442台灣臺南市玉井區層林里1-8號,23.0927643,120.4497168,咖啡廳,,下午茶,4.7,咖啡廳，適合放鬆休憩,[],,manual,
TNF12397,三千院,,台南,玉井,714002台灣臺南市玉井區層林里層林1之8號,23.0893915,120.4551151,日式,,午餐|晚餐,4.7,日式料理餐廳,[],,manual,
TNF12398,玉井讚冰店-芒果冰 總店,,台南,玉井,714台灣臺南市玉井區玉井里中正路95號,23.1245293,120.4614924,中式,,午餐|晚餐,4.7,甜品專賣店，消暑好選擇,[],,manual,
TNF12399,小東門咖哩-台南新市店,,台南,新市,744台灣臺南市新市區新和里仁愛街147號,23.0739348,120.2930604,日式,,午餐|晚餐,4.7,日式料理餐廳,[],,manual,
TNF12400,七陶里季,,台南,安南,709台灣臺南市安南區頂安里北安路二段530、532號,23.0368153,120.2031346,中式,,午餐|晚餐,4.7,中式餐廳，在地美味,[],,manual,
TNF12401,洪老記牛肉麵-佳里直營店(每週四公休）,,台南,佳里,,23.166141,120.1780647,中式,,午餐|晚餐,4.7,,[],,manual,
TNF12402,枝姨古早味虱目魚碗粿,,台南,北門,,23.2594834,120.1086521,中式,,午餐|晚餐,4.7,,[],,manual,
TNF12403,五鮮級鍋物專賣 學甲自強店,,台南,學甲,,23.2289279,120.178673,火鍋,,午餐|晚餐,4.7,,[],,manual,
TNF12404,盈賓休閒餐廳 | 土雞料理 | 宴客合菜 |,,台南,安定,,23.0955531,120.2074032,中式,,午餐|晚餐,4.7,,[],,manual,
TNF12405,LA-墨川樟茶烤鴨/安平店,,台南,安平,,22.9909931,120.1742174,中式,,午餐|晚餐,4.7,,[],,manual,
TNF12406,湛燃燒肉-台南安平店 Yakiniku Azure-台南人氣燒肉|必吃燒肉|聚餐推薦|熱門餐廳|日式,,台南,安平,,22.6353212,120.3025199,日式,,午餐|晚餐,4.7,,[],,manual,
TNF12407,濃咖哩Bar,,台南,官田,,23.1925185,120.3184375,日式,,午餐|晚餐,4.7,,[],,manual,
TNF12408,泉威布丁豆花-新化武德殿,,台南,新化,,23.033534,120.3098961,中式,,午餐|晚餐,4.7,,[],,manual,
TNF12409,來呷飯川食堂（新營店）,,台南,新營,,23.3091635,120.306363,中式,,午餐|晚餐,4.7,,[],,manual,
TNF12410,隨園食鍋 Be Garden,,台南,新營,,23.3180676,120.3228234,中式,,午餐|晚餐,4.7,,[],,manual,
TNF12411,Joyfull台灣珍有福 台南新營店,,台南,新營,,23.3193795,120.3119754,中式,,午餐|晚餐,4.7,,[],,manual,
TNF12412,牛丁次郎坊x台南支店,,台南,新營,,23.306827,120.3128335,中式,,午餐|晚餐,4.7,,[],,manual,
TNF12413,東山阿華砂鍋魚頭,,台南,東山,,23.3224329,120.4031908,中式,,午餐|晚餐,4.7,,[],,manual,
TNF12414,小牧鍋Minimoo-台南永康店,,台南,永康,,23.016072,120.2365565,中式,,午餐|晚餐,4.7,,[],,manual,
TNF12415,NU PASTA 台南永康店,,台南,永康,,23.0159498,120.2363082,西式,,午餐|晚餐,4.7,,[],,manual,
TNF12416,2031幸福包裝場,,台南,玉井,,23.0886362,120.4302861,中式,,午餐|晚餐,4.7,,[],,manual,
TNF12417,山景土雞城,,台南,白河,,23.3429012,120.4802186,中式,,午餐|晚餐,4.7,,[],,manual,
TNF12418,竹茅土雞城,,台南,白河,,23.3410247,120.5023786,中式,,午餐|晚餐,4.7,,[],,manual,
TNF12419,嘉昌土雞肉飯舖 安平店,,台南,,,22.9899434,120.1642938,中式,,午餐|晚餐,4.6,土雞肉飯口感鮮美，讓人流連忘返。,[],,manual,
TNF12420,新刀牛肉麵(中西區紅燒牛肉麵),,台南,,,22.9957591,120.203237,中式,,午餐|晚餐,4.6,紅燒牛肉麵迷必試，濃郁醬汁，香氣四溢。,[],,manual,
TNF12421,廟口清燉牛肉麵（第二代）,,台南,,,22.9956102,120.2020085,中式,,午餐|晚餐,4.6,清燉牛肉麵，肉質鮮嫩，湯頭清爽。,[],,manual,
TNF12422,洪城牛肉麵崇善店,,台南,,,22.9752898,120.2287465,中式,,午餐|晚餐,4.6,,[],,manual,
TNF12423,老陳牛肉麵裕農店,,台南,,,22.9885178,120.2360869,中式,,午餐|晚餐,4.6,,[],,manual,
TNF12424,陽光有次日式家庭料理,,台南,永康,,23.0099396,120.26972,日式,,午餐|晚餐,4.6,提供溫馨的日式家庭料理，讓人感受到家的味道。,[],,manual,
TNF12425,錫鼓 Tin Drum,,台南,,,22.990515,120.207511,中式,,午餐|晚餐,4.6,錫鼓Tin Drum，提供創意料理與炭烤美味，廣受食客喜愛。,[],,manual,
TNF12426,好好吃肉韓式烤肉吃到飽-台南店Korean BBQ,,台南,,,22.9946035,120.2104687,西式,,午餐|晚餐,4.6,超人氣火鍋餐廳，提供多樣化的鍋物選擇,[],,manual,
TNF12427,烏瓦牛排 WOW STEAK,,台南,,,23.0197625,120.2428326,西式,,午餐|晚餐,4.6,招牌牛排肉質鮮嫩，讓你每口都充滿驚喜。,[],,manual,
TNF12428,便當翔 Bento Xiang 光明店,,台南,,,22.9985971,120.228214,中式,,午餐|晚餐,4.6,精緻便當搭配多樣選擇，深受上班族喜愛。,[],,manual,
TNF12429,MEGOPUN Hamburger,,台南,善化,,23.1278335,120.2921103,西式,,午餐|晚餐,4.6,,[],,manual,
TNF12430,白河萬里長城 主題文化館 - 台南 人氣部落客推薦熱門景點 網美IG拍照打卡 學校團體家庭親子觀光旅遊首選,,台南,白河,,23.3196607,120.4466238,中式,,午餐|晚餐,4.6,主題文化館結合美食，超人氣打卡景點，適合家庭聚餐。,[],,manual,
TNF12431,Sow Vegan,,台南,官田,,23.1948768,120.3550808,素食,,午餐|晚餐,4.6,素食餐廳，提供健康蔬食料理。,[],,manual,
TNF12432,賣 • 土雞肉飯【台南市東區排隊小吃】網友激推美食｜平價小吃｜銅板美食｜傳統美食｜體育場附近美食｜排隊小吃,,台南,,,22.9215823,120.2357703,中式,,午餐|晚餐,4.6,傳統土雞肉飯，平價美食，排隊小吃中的明星。,[],,manual,
TNF12433,（暫時休息中）在新化的阿蓮黑輪攤（阿蓮大腸香腸）,,台南,新化,,23.0364848,120.3039693,中式,,午餐|晚餐,4.6,阿蓮黑輪攤，暫時休息中，知名黑輪和大腸香腸，讓人期待再度開業。,[],,manual,
TNF12434,白河關子嶺甕仔雞,,台南,,,23.337595,120.5031519,中式,,午餐|晚餐,4.6,溫泉區必吃甕仔雞土雞現烤多汁配山蘇野菜,[],,manual,
TNF12435,毛丼 丼飯專門店,,台南,東區,,22.9888063,120.2152539,日式,,午餐|晚餐,4.6,人氣丼飯專賣，提供多種豐盛的日式丼飯,[],,manual,
TNF12436,兩斤家廚房,,台南,東區,,22.9852797,120.2254711,中式,,午餐|晚餐,4.6,手作料理令人懷念，人氣台菜讓人一次吃過癮。,[],,manual,
TNF12437,茶大餐飲文化事業,,台南,東區,,22.9748927,120.2227111,中式,,午餐|晚餐,4.6,"精緻的中式台菜, 超人氣享受，口味多樣，令人驚艷。",[],,manual,
TNF12438,漫漫弄,,台南,北區,,22.9702864,120.1872897,咖啡廳,,下午茶,4.6,令人放鬆的時髦咖啡廳，供應早午餐、漢堡、義大利麵、燒烤料理、鬆餅和咖啡。,[],,manual,
TNF12439,居心地安平,,台南,安平,,22.9992209,120.1724568,中式,,午餐|晚餐,4.6,,[],,manual,
TNF12440,廳舍餐廳,,台南,善化,,23.1534996,120.2893798,中式,,午餐|晚餐,4.6,結合傳統與創新，提供精緻的中式台菜，深受食客喜愛。,[],,manual,
TNF12441,咖樂聚 善化店,,台南,善化,,23.1342798,120.2938047,中式,,午餐|晚餐,4.6,人氣餐廳以多樣化的台菜和友好的服務著稱。,[],,manual,
TNF12442,鍋湯滙24H(台南永康),,台南,,,23.0022999,120.2353231,火鍋,,午餐|晚餐,4.6,提供全天候中式火鍋，人氣火鍋，隨時滿足你的味蕾。,[],,manual,
TNF12443,養鍋石頭涮涮鍋-台南文化店,,台南,,,22.9742885,120.2234545,火鍋,,午餐|晚餐,4.6,特色石頭涮涮鍋，湯底多樣，超人氣選擇。,[],,manual,
TNF12444,新馬辣經典麻辣鍋-台南南紡店,,台南,,,22.991474,120.2328945,火鍋,,午餐|晚餐,4.6,,[],,manual,
TNF12445,北海燒炒物語,,台南,,,23.0194243,120.2063084,中式,,午餐|晚餐,4.6,充滿活力的餐廳，飾有壁畫並附設露台，供應熱炒、燒烤料理和火鍋。,[],,manual,
TNF12446,水源地熱炒燒烤（每週六、日中午有營業）,,台南,,,22.9989511,120.2319519,中式,,午餐|晚餐,4.6,燒烤與熱炒的絕佳組合，人氣餐廳，常常人潮洶湧。,[],,manual,
TNF12447,台南-秘氏咖啡,,台南,,,22.997277,120.1985813,咖啡廳,,下午茶,4.6,擁有濃郁的咖啡香氣，人氣咖啡店，讓人流連忘返。,[],,manual,
TNF12448,KOEMON,,台南,,,22.9984686,120.2118505,中式,,午餐|晚餐,4.6,,[],,manual,
TNF12449,korokoro coffee,,台南,,,22.9959252,120.1852931,咖啡廳,,下午茶,4.6,提供香醇咖啡與悠閒氛圍，適合放鬆時光。,[],,manual,
TNF12450,呼嚕咖啡館（店休請看IG）（請遵守館內規定）,,台南,,,22.9979821,120.2015163,咖啡廳,,下午茶,4.6,舒適環境與優質咖啡，讓你在繁忙中找到片刻寧靜。,[],,manual,
TNF12451,䖙,,台南,,,22.9910623,120.2076773,中式,,午餐|晚餐,4.6,,[],,manual,
TNF12452,冠津海鮮粥,,台南,,,22.9986124,120.2091471,中式,,午餐|晚餐,4.6,海鮮粥鮮美可口，湯頭濃郁令人滿足。,[],,manual,
TNF12453,大林壽司,,台南,,,22.9759131,120.2136405,日式,,午餐|晚餐,4.6,日式壽司專賣店，鮮美口感讓人一再回訪，值得一試。,[],,manual,
TNF12454,風驛壽司（用餐請來電、以免向隅）6月25、26店休,,台南,,,22.9929117,120.2045323,日式,,午餐|晚餐,4.6,招牌壽司新鮮，氛圍輕鬆，適合各種聚餐，務必提前預約。,[],,manual,
TNF12455,纓風壽司 (公園店),,台南,,,22.995301,120.2054889,日式,,午餐|晚餐,4.6,招牌新鮮壽司，超人氣選擇，適合親友聚餐共享美味。,[],,manual,
TNF12456,八寸 鮨,,台南,,,23.0017398,120.1660888,日式,,午餐|晚餐,4.6,招牌台式壽司，創意料理搭配，吸引食客前來品嚐。,[],,manual,
TNF12457,奉口冰室台南府城店（營業時間請看IG）,,台南,,,22.9939962,120.1970142,甜品,,午餐|晚餐,4.6,手工製作冰品，創意口味與傳統結合讓人驚喜。,[],,manual,
TNF12458,冰ㄉ• かき氷,,台南,,,22.9817406,120.2214117,甜品,,午餐|晚餐,4.6,人氣日式冰品，清爽滋味與細膩口感讓人愛不釋口。,[],,manual,
TNF12459,双利冰饌 -台南正興店（手拿杯雪花冰 to go),,台南,,,22.9943478,120.1975968,中式,,午餐|晚餐,4.6,招牌手拿杯雪花冰，清涼可口，適合外帶享用。,[],,manual,
TNF12460,小南人烤肉廚房,,台南,,,22.9896293,120.1973416,西式,,午餐|晚餐,4.6,環境質樸的溫馨餐廳，供應烤肉、燒肉串和異國美食。,[],,manual,
TNF12461,燒肉同話 台南新光店,,台南,,,22.9873418,120.1991126,西式,,午餐|晚餐,4.6,創意中式燒肉菜品，聚餐好選擇，超人氣餐廳。,[],,manual,
TNF12462,花燒肉·台南,,台南,,,23.011022,120.2320511,西式,,午餐|晚餐,4.6,,[],,manual,
TNF12463,野村燒肉-台南永大店,,台南,,,23.0180913,120.2628339,西式,,午餐|晚餐,4.6,,[],,manual,
TNF12464,知火熟成燒肉 Joyful yakiniku,,台南,,,22.9946002,120.2297127,西式,,午餐|晚餐,4.6,簡樸小巧的餐廳，顧客可於移動式烤爐上烹調各類肉品和肉片，另供應啤酒。,[],,manual,
TNF12465,燒肉擔當 台南 Yakiniku PIC Tainan,,台南,,,22.9932493,120.1934019,西式,,午餐|晚餐,4.6,專注燒肉，人氣，帶來極致的燒烤體驗。,[],,manual,
TNF12466,暖心時光 義法小館,,台南,,,22.9879293,120.2056099,中式,,午餐|晚餐,4.6,義法小館，提供溫馨氛圍的美食體驗，適合聚餐享用。,[],,manual,
TNF12467,感性牛排1號店♥️,,台南,,,22.9749334,120.2260145,西式,,午餐|晚餐,4.6,招牌牛排口感絕佳，人氣餐廳，讓人回味無窮。,[],,manual,
TNF12468,桂田酒店_阿力海百匯餐廳,,台南,永康,,23.0438995,120.2426834,中式,,午餐|晚餐,4.6,超人氣餐廳，提供多樣化的美味料理選擇,"[""生蠔"",""牛排"",""握壽司"",""螃蟹"",""哈根達斯冰淇淋""]",,manual,
TNF12469,超悅涼麵,,台南,善化,,23.1320667,120.2894966,中式,,午餐|晚餐,4.6,專賣清爽涼麵，夏季消暑的最佳選擇。,[],,manual,
TNF12470,阿嬤ㄟ古早味(善化店）,,台南,善化,,23.1267269,120.2946045,中式,,午餐|晚餐,4.6,,[],,manual,
